year,question,paper_id,title,problem_types,overall_pipeline,q1_task,q1_methods,q2_task,q2_methods,q3_task,q3_methods,q4_task,q4_methods,algorithms,knowledge_points,validation_methods,writing_features,reusable_ideas,applicable_patterns,source_md,source_pdf,review_status,review_notes,semantic_status,semantic_source,last_reviewed
2024,D,D24103850092,多源异构数据驱动的暴雨成灾机理及其时空演变特征研究,"时空描述;影响因素分析;综合评价;时序预测;空间统计",降水与土地利用演变→暴雨影响因素→脆弱性指数与未来预测→标准差椭圆与区域分界,描述降水和土地利用时空演变,"年均值;极差;面积占比;变化率;地图",分析暴雨影响因素与阈值,"CART决策树;相关分析",构建脆弱性指数并预测未来风险,"熵权法;XGBoost;ARIMA;SVR",刻画土地利用空间方向并讨论区域开发,"标准差椭圆;地图叠加;探索性分界线","CART;熵权法;XGBoost;ARIMA;SVR;标准差椭圆","时空尺度;空间泄漏;目标泄漏;综合指数;误差传播;二维椭圆覆盖率","随机训练测试划分;作者报告R2/RMSE/MAE;分布图;椭圆内外比例","四问数据链完整;地图与流程图丰富;教材式原理偏长","按事件尺度建模;用时空阻塞验证;以外部灾损校准风险;多阶段传播不确定性","自然灾害风险;多源时空数据;综合评价;时序预测;空间分析",knowledge_base/2024/D/D24103850092.md,papers/2024/D/D24103850092.pdf,partial,2026-09-20精读正文并核对12个关键PDF页面,partial,chatgpt_review,2026-09-20
2024,D,D24104250063,,,,,,,,,,,,,,,,,,knowledge_base/2024/D/D24104250063.md,papers/2024/D/D24104250063.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2024,D,D24104460003,,,,,,,,,,,,,,,,,,knowledge_base/2024/D/D24104460003.md,papers/2024/D/D24104460003.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2024,D,D24106570027,,,,,,,,,,,,,,,,,,knowledge_base/2024/D/D24106570027.md,papers/2024/D/D24106570027.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2024,E,E24101480006,,,,,,,,,,,,,,,,,,knowledge_base/2024/E/E24101480006.md,papers/2024/E/E24101480006.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2024,E,E24102870008,,,,,,,,,,,,,,,,,,knowledge_base/2024/E/E24102870008.md,papers/2024/E/E24102870008.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2024,E,E24102910005,基于目标检测的高速公路应急车道实时启用策略研究,"视频测量;交通流预测;阈值决策;情景模拟;监控布点",目标检测与跟踪→交通流关系与10分钟预测→区间占用率开闭规则→增容情景→摄像头布点,提取交通流参数并预警拥堵,"YOLOv10;ByteTrack;连续与间断交通流;线性回归;AdaBoost",构建应急车道开闭依据,"区间占用率;阈值规则;上下游联合判断",量化开放应急车道效果,"守恒积分;通行能力增益情景模拟",优化监控点布置,"摄像头移位/增设;热力图利用率;俯视角度","YOLOv10;ByteTrack;多元线性回归;AdaBoost;交通流模型;区间占用率","视频标定;时序泄漏;阈值过拟合;交通流守恒;反事实;安全硬约束","随机7:3分钟切分;MAE/RMSE/R2;同视频回代;假设情景对比","四问信息流完整;失败baseline触发升级;视频图与流程图丰富","分层校准视频测量;完整事件滚动回测;CTM/SUMO反事实;滞回控制","视频交通;拥堵预警;实时决策;情景模拟;传感器布点",knowledge_base/2024/E/E24102910005.md,papers/2024/E/E24102910005.pdf,partial,2026-09-20精读正文并核对14个关键PDF页面,partial,chatgpt_review,2026-09-20
2024,E,E24106980067,,,,,,,,,,,,,,,,,,knowledge_base/2024/E/E24106980067.md,papers/2024/E/E24106980067.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2024,F,F24102870082,,,,,,,,,,,,,,,,,,knowledge_base/2024/F/F24102870082.md,papers/2024/F/F24102870082.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2024,F,F24103360083,,,,,,,,,,,,,,,,,,knowledge_base/2024/F/F24103360083.md,papers/2024/F/F24103360083.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2024,F,F24104860143,,,,,,,,,,,,,,,,,,knowledge_base/2024/F/F24104860143.md,papers/2024/F/F24104860143.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2024,F,F24910020063,X射线脉冲星时间转换建模与光子序列仿真,"轨道动力学;精密时延;误差预算;随机点过程;周期折叠",轨道根数→位置速度→Roemer时延→相对论/自行修正→NHPP光子仿真→相位折叠,由六根数求GCRS位置速度,"二体轨道;旋转矩阵;能量与角动量守恒",建立真空几何传播时延,"GCRS/BCRS转换;方向向量;Roemer时延",建立精确时延模型,"自行;Shapiro时延;引力红移;动钟变慢",仿真光子事件并折叠轮廓,"非齐次泊松过程;累计强度逆变换;多普勒;频率导数","轨道六根数;Roemer;Shapiro;时间尺度;NHPP;反变换采样","时标与参考系;量纲;误差量级;数值稳定性;步长收敛;外部基准","能量/角动量守恒;赤经赤纬敏感性;分项量级;视觉轮廓","物理链条分层;分项表和伪代码清楚;有效位过多","量级筛选修正项;权威库对照;累计强度域采样;自动单位检查","航天轨道;精密计时;随机事件仿真;信号折叠",knowledge_base/2024/F/F24910020063.md,papers/2024/F/F24910020063.pdf,partial,2026-09-20精读正文并核对13个关键PDF页面,partial,chatgpt_review,2026-09-20
2025,A,2025-A-001,通用神经网络处理器下的核内调度问题,"DAG调度;缓存优化;地址分配;流水线仿真;约束多目标优化",多初始拓扑序与模拟退火→ILP/rounding/彩色边图缓存分配→负载感知联合优化,在拓扑约束下最小化缓存驻留峰值,"贪心;深度优先;关键路径;模拟退火",有限缓存下分配地址并最小化额外搬运,"ILP;rounding;彩色边图;SPILL",在搬运量上界下最小化执行时间,"负载感知调度;时序敏感分配;约束多目标搜索",,,"模拟退火;ILP;rounding;图着色;SPILL;ε-constraint;多目标优化","DAG;buffer生命周期;多级缓存;地址冲突;事件驱动仿真;Pareto前沿","多初始解;驻留曲线;六实例对照;分案例分析","三问递进;伪代码配算法;图后解释;分问题评价","baseline驱动升级;小图精确大图启发式;分层求解;上一问作下一问基线","资源受限调度;内存分配;组合优化;多资源流水线",knowledge_base/2025/A/A题-1-通用神经网络处理器下的核内调度问题.md,papers/2025/A/A题-1-通用神经网络处理器下的核内调度问题.pdf,partial,2026-09-21精读正文并核对13个关键PDF页面,partial,chatgpt_review,2026-09-21
2025,A,2025-A-002,,,,,,,,,,,,,,,,,,knowledge_base/2025/A/A题-2-通用神经网络处理器下的核内调度问题.md,papers/2025/A/A题-2-通用神经网络处理器下的核内调度问题.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,A,2025-A-003,,,,,,,,,,,,,,,,,,knowledge_base/2025/A/A题-NPU 核内调度算法设计与优化研究.md,papers/2025/A/A题-NPU 核内调度算法设计与优化研究.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,A,2025-A-004,,,,,,,,,,,,,,,,,,knowledge_base/2025/A/A题-面向 Davinci 架构的 NPU 核内调度算法研究.md,papers/2025/A/A题-面向 Davinci 架构的 NPU 核内调度算法研究.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,B,2025-B-001,,,,,,,,,,,,,,,,,,knowledge_base/2025/B/B题-MIMO-OFDM 链路速率预测问题的建模研究.md,papers/2025/B/B题-MIMO-OFDM 链路速率预测问题的建模研究.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,B,2025-B-002,,,,,,,,,,,,,,,,,,knowledge_base/2025/B/B题-无线通信系统链路速率建模.md,papers/2025/B/B题-无线通信系统链路速率建模.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,B,2025-B-003,机器学习驱动的面向 MIMO-OFDM 的链路速率预测,"高维物理数据;有序回归;物理数据融合;分组泛化;域适配",CSI解析→EESM物理基线→单调校准→树模型补残差→SVD/TxBF特征→OOF融合与校准,关闭TxBF下标定EESM并预测速率,"EESM;Isotonic;HGBR;OOF堆叠",关闭TxBF下建立数据驱动替代模型,"随机森林;高维统计特征;逆频权重;Isotonic校准",开启TxBF下融合空间结构与物理特征预测,"SVD;多β EESM;HGBR;岭化融合;OOF二次校准",,,"EESM;Isotonic Regression;HGBR;随机森林;SVD;GroupKFold;OOF","MIMO-OFDM;CSI;SINR;物理层抽象;有序标签;域偏移;不确定性","GroupKFold;OOF预测;连续指标;Top-1/±1;混淆矩阵;残差诊断","三问固定节奏;四区流程图;参数表与诊断图;诚实报告融合退化","物理baseline后补残差;折内拟合;样本单位先于算法;TxBF重构特征","高维传感数据;物理机器学习;有序回归;跨域预测",knowledge_base/2025/B/B题-机器学习驱动的面向 MIMO-OFDM 的链路速率预测.md,papers/2025/B/B题-机器学习驱动的面向 MIMO-OFDM 的链路速率预测.pdf,partial,2026-09-21精读正文并核对22个关键PDF页面,partial,chatgpt_review,2026-09-21
2025,C,2025-C-001,,,,,,,,,,,,,,,,,,knowledge_base/2025/C/C题-1-围岩裂隙精准识别与三维模型重构.md,papers/2025/C/C题-1-围岩裂隙精准识别与三维模型重构.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,C,2025-C-002,,,,,,,,,,,,,,,,,,knowledge_base/2025/C/C题-2-围岩裂隙精准识别与三维模型重构.md,papers/2025/C/C题-2-围岩裂隙精准识别与三维模型重构.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,C,2025-C-003,,,,,,,,,,,,,,,,,,knowledge_base/2025/C/C题-3-围岩裂隙精准识别与三维模型重构.md,papers/2025/C/C题-3-围岩裂隙精准识别与三维模型重构.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,C,2025-C-004,,,,,,,,,,,,,,,,,,knowledge_base/2025/C/C题-基于 Frangi 滤波的钻孔裂隙识别与三维概率重构.md,papers/2025/C/C题-基于 Frangi 滤波的钻孔裂隙识别与三维概率重构.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,C,2025-C-005,基于钻孔裂隙智能识别的岩体结构面网络重构与稳定性分区研究,工程图像分割;实例重组;曲线参数拟合;多尺度几何表征;三维逆问题;概率网络;序贯实验设计,钻孔图像→像素掩码→裂隙实例→正弦参数→去趋势JRC→三维结构面→连通概率图→不确定性地图→序贯补孔,强纹理背景下提取少数类裂隙像素,复合去噪;CLAHE;DeepLabV3+;ResNet50迁移学习;BCE+Dice,将断裂掩码重组为单裂隙并估计几何参数,形态学;DBSCAN;模型驱动迭代合并;非线性最小二乘,分离宏观趋势并稳定计算裂隙粗糙度,基准线-法向距离;等间距采样;曲率采样;关键点采样;Barton标准轮廓;JRC,由多钻孔二维参数重构三维网络并选择补充钻孔,二维到三维几何变换;多源相似度;图论连通分量;连接模糊度;空间空白度;序贯优化,DeepLabV3+;ResNet50;DBSCAN;非线性最小二乘;关键点采样;图论;序贯优化,类别不均衡;细长目标分割;形状先验;趋势-残差分解;JRC;坐标变换;欠定逆问题;不确定性分解;主动勘探,mIoU/Precision/Recall;周期与钻孔周长物理一致性;Barton标准轮廓R2/RMSE;连通阈值敏感性,摘要按四问写困难-方法-结果-接口;按对象层级组织章节;一图一证据;模型总结逐问回扣,先升级对象再升级模型;用几何先验修复分割碎片;把不确定性区分为验证与探索;每轮观测后更新决策,工程图像识别;断裂轨迹重组;多尺度粗糙度;截面到三维反演;传感器布点;主动学习,knowledge_base/2025/C/C题-基于钻孔裂隙智能识别的岩体结构面网络重构与稳定性分区研究.md,papers/2025/C/C题-基于钻孔裂隙智能识别的岩体结构面网络重构与稳定性分区研究.pdf,partial,通读正文至参考文献并核对PDF第1、2、4、23、27、32、35、40、42、45、46、47、54、58、64页；未运行附录代码,partial,chatgpt_review,2026-09-21
2025,D,2025-D-001,,,,,,,,,,,,,,,,,,knowledge_base/2025/D/D题-低空湍流监测及最优航路规划研究.md,papers/2025/D/D题-低空湍流监测及最优航路规划研究.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,D,2025-D-002,基于多源数据融合的低空湍流监测与航路优化,多源异构时空融合;物理指标构造;代理模型;三维场重构;临近预报;不确定性量化;风险约束路径规划,质控对齐→富信息物理模型a→单设备部署模型b→三维同化模型c→NWP诊断d与观测外推e→风险场→A*航路,构造湍流指标并为单设备场景建立低成本估计,位温;理查逊数;TKE;风切变;正则标定;随机森林,融合多源点线体观测并重构动态三维湍流场,各向异性权重;变分同化;共轭梯度;卡尔曼滤波;半拉格朗日平流;留一验证,预测未来风险场并规划安全高效航路,NWP分层校准;持续性与统计外推;多模型集成;A*;均值-方差;机会约束,,,物理指标;随机森林;各向异性IDW;变分同化;共轭梯度;卡尔曼滤波;半拉格朗日;A*,代理标签;虚拟传感器;时空对齐;观测算子;各向异性;数据同化;滚动预报;鲁棒路径规划,训练测试RMSE/R2/MAE;留一观测点交叉验证;时间留出;航路多场景对比,摘要按监测-重构-预报-规划串联;流程图连接a-e模型;比较表;伪代码;风险底图与航路同图,按传感器资源建立参考与部署模型;观测背景物理正则统一同化;按时效融合NWP与临近外推;先定义风险代价再选搜索算法,软测量;气象场重构;环境风险地图;多源传感器融合;动态航路;灾害疏散,knowledge_base/2025/D/D题-基于多源数据融合的低空湍流监测与航路优化.md,papers/2025/D/D题-基于多源数据融合的低空湍流监测与航路优化.pdf,partial,通读正文至模型评价并核对PDF第1、2、4、7、8、19、21、25、38、41、42、43、46、54、56、57、61、62页；未运行附录代码,partial,chatgpt_review,2026-09-21
2025,E,2025-E-001,,,,,,,,,,,,,,,,,,knowledge_base/2025/E/E题-基于迁移学习的高速列车轴承故障诊断研究.md,papers/2025/E/E题-基于迁移学习的高速列车轴承故障诊断研究.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,E,2025-E-002,,,,,,,,,,,,,,,,,,knowledge_base/2025/E/E题-无监督迁移学习下的轴承故障诊断建模与优化.md,papers/2025/E/E题-无监督迁移学习下的轴承故障诊断建模与优化.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,E,2025-E-003,高速列车轴承智能故障诊断问题,旋转机械信号处理;物理特征构造;源域监督分类;无监督域适应;伪标签;可解释诊断,工况匹配与重采样→文件级切窗→机理与深度特征→源域分类→域偏移诊断→DANN+MMD+伪标签→目标预测→三层解释,构造可迁移的轴承振动特征,"BPFO/BPFI/BSF;包络谱;时频分析;手工特征;小波图;ViT",建立并验证源域故障分类器,"KNN;TCN;DenseNet;ResNet-CBAM;文件级分组验证",在无标签目标域完成跨域诊断,"MIC;DANN;MMD;聚类伪标签;原型距离",解释模型在迁移前中后的决策依据,"模块功能;域距离与内聚性;SHAP;故障频率核对;删除扰动实验","Welch;Hilbert;CWT;ViT;SVM;RF;GBDT;TCN;ResNet-CBAM;DANN;MMD;SHAP",冲击机理;故障特征频率;重叠滑窗;组间泛化;变转速阶次;域偏移;类条件对齐;开集拒识;解释忠实度,"GroupKFold/留文件;混淆矩阵;消融;受控伪目标域;MMD/内聚性/匹配度;置信与稳定性",摘要按特征-源域-迁移-解释四问展开;机理公式贯穿图表;结构-过程-决策三层解释,先做物理与采样尺度对齐;滑窗不增加独立试验;域对齐必须保留类别结构;无标签证据与真实精度分开,设备故障诊断;跨工况迁移;工业时序分类;无标签域适应,knowledge_base/2025/E/E题-高速列车轴承智能故障诊断问题.md,papers/2025/E/E题-高速列车轴承智能故障诊断问题.pdf,partial,"通读正文至参考文献并核对PDF第1、2、3、5、8、9、10、14、16、19、21、22、24、26、28、30、32、33、35、36页；未运行附录代码",partial,chatgpt_review,2026-09-21
2025,F,2025-F-001,,,,,,,,,,,,,,,,,,knowledge_base/2025/F/F题-1-江南古典园林的美学特征建模.md,papers/2025/F/F题-1-江南古典园林的美学特征建模.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,F,2025-F-002,,,,,,,,,,,,,,,,,,knowledge_base/2025/F/F题-2-江南古典园林的美学特征建模.md,papers/2025/F/F题-2-江南古典园林的美学特征建模.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,F,2025-F-003,,,,,,,,,,,,,,,,,,knowledge_base/2025/F/F题-多模态数据融合视角下江南古典园林美学特征量化建模研究.md,papers/2025/F/F题-多模态数据融合视角下江南古典园林美学特征量化建模研究.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2025,F,2025-F-004,,,,,,,,,,,,,,,,,,knowledge_base/2025/F/F题-江南古典园林美学特征的量化建模与分析.md,papers/2025/F/F题-江南古典园林美学特征的量化建模与分析.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
